lh.aparc.area	lh_bankssts_area	lh_caudalanteriorcingulate_area	lh_caudalmiddlefrontal_area	lh_cuneus_area	lh_entorhinal_area	lh_fusiform_area	lh_inferiorparietal_area	lh_inferiortemporal_area	lh_isthmuscingulate_area	lh_lateraloccipital_area	lh_lateralorbitofrontal_area	lh_lingual_area	lh_medialorbitofrontal_area	lh_middletemporal_area	lh_parahippocampal_area	lh_paracentral_area	lh_parsopercularis_area	lh_parsorbitalis_area	lh_parstriangularis_area	lh_pericalcarine_area	lh_postcentral_area	lh_posteriorcingulate_area	lh_precentral_area	lh_precuneus_area	lh_rostralanteriorcingulate_area	lh_rostralmiddlefrontal_area	lh_superiorfrontal_area	lh_superiorparietal_area	lh_superiortemporal_area	lh_supramarginal_area	lh_frontalpole_area	lh_temporalpole_area	lh_transversetemporal_area	lh_insula_area	lh_WhiteSurfArea_area	BrainSegVolNotVent	eTIV
IXI473-IOP-1137	1004.0	730.0	2187.0	1588.0	580.0	3583.0	4115.0	3370.0	1047.0	5561.0	2214.0	3457.0	2081.0	2975.0	706.0	1138.0	1492.0	685.0	1204.0	1474.0	4169.0	1251.0	4565.0	3616.0	850.0	5804.0	7252.0	5777.0	3817.0	4693.0	277.0	510.0	419.0	2267.0	86453.5	1264684.0	1710480.97206
IXI474-IOP-1138	728.0	366.0	1638.0	1338.0	388.0	2859.0	3237.0	2946.0	639.0	4616.0	1931.0	2640.0	1576.0	2548.0	587.0	1048.0	1197.0	490.0	1045.0	1190.0	3179.0	570.0	3803.0	3077.0	725.0	4664.0	6248.0	4645.0	3292.0	3451.0	213.0	420.0	396.0	1944.0	69620.3	995089.0	1299837.49754
IXI475-IOP-1139	1081.0	521.0	2488.0	1588.0	335.0	3180.0	4036.0	2990.0	632.0	4597.0	2350.0	3095.0	2066.0	3062.0	831.0	1583.0	1491.0	716.0	1332.0	1044.0	3771.0	731.0	4469.0	3892.0	602.0	5727.0	7143.0	6042.0	4247.0	4179.0	276.0	366.0	508.0	2462.0	83431.4	1148557.0	1510424.51554
IXI476-IOP-1140	991.0	681.0	1855.0	1127.0	473.0	3106.0	3911.0	3383.0	978.0	4064.0	2028.0	2599.0	1636.0	3035.0	625.0	1303.0	1420.0	602.0	1039.0	1081.0	3433.0	662.0	4110.0	3437.0	953.0	4999.0	6520.0	5035.0	3962.0	4335.0	201.0	418.0	425.0	2115.0	76542.3	1047185.0	1476663.30343
IXI477-IOP-1141	613.0	584.0	1772.0	1231.0	312.0	2292.0	3081.0	2487.0	742.0	4232.0	2096.0	2910.0	1575.0	2430.0	571.0	1269.0	1322.0	512.0	1014.0	1326.0	3622.0	1024.0	4042.0	2752.0	716.0	4475.0	6056.0	4061.0	3443.0	2926.0	235.0	417.0	428.0	2512.0	69073.4	954757.0	1275945.47992
IXI478-IOP-1142	1075.0	720.0	2265.0	1257.0	508.0	2970.0	3663.0	3460.0	737.0	5268.0	1947.0	3019.0	1788.0	3579.0	600.0	1126.0	1508.0	647.0	1085.0	1186.0	4029.0	1053.0	4897.0	2736.0	585.0	5831.0	6811.0	4119.0	4393.0	4569.0	285.0	455.0	450.0	2360.0	80979.0	1183353.0	1600483.57358
IXI479-Guys-1034	999.0	470.0	1470.0	1646.0	362.0	2534.0	3661.0	2624.0	994.0	5157.0	2435.0	3374.0	1460.0	3066.0	580.0	1110.0	1656.0	614.0	1337.0	1866.0	3462.0	820.0	4056.0	3540.0	761.0	4837.0	6167.0	4657.0	3725.0	3745.0	205.0	414.0	423.0	2438.0	76647.3	1016260.0	1372869.7641
IXI480-Guys-1033	946.0	464.0	1658.0	1684.0	368.0	2575.0	3792.0	2630.0	852.0	5346.0	2381.0	3541.0	1642.0	2904.0	537.0	1046.0	1397.0	621.0	1399.0	1863.0	3346.0	770.0	4246.0	3217.0	683.0	5531.0	5449.0	5069.0	3667.0	3692.0	228.0	411.0	592.0	2400.0	76887.0	1026792.0	1383538.3955
IXI481-HH-2175	1143.0	590.0	2206.0	1239.0	599.0	2961.0	4891.0	3347.0	940.0	4784.0	2090.0	2686.0	1798.0	2862.0	519.0	1402.0	1209.0	578.0	1120.0	1127.0	3877.0	1035.0	5240.0	3190.0	650.0	4619.0	6941.0	4633.0	3797.0	3195.0	292.0	507.0	497.0	2449.0	79010.0	1052501.0	1476835.85135
IXI482-HH-2178	892.0	584.0	2877.0	1402.0	410.0	2593.0	3596.0	2887.0	1103.0	4479.0	2547.0	2967.0	1885.0	3195.0	687.0	1248.0	1245.0	602.0	1276.0	1228.0	4069.0	1084.0	4831.0	3095.0	721.0	5842.0	7640.0	4480.0	4715.0	3750.0	233.0	391.0	577.0	2895.0	82022.9	1000771.0	1340359.0594
IXI483-HH-2177	922.0	965.0	2272.0	1844.0	508.0	2865.0	4424.0	3215.0	1236.0	5142.0	2830.0	3339.0	2088.0	3318.0	581.0	1562.0	1991.0	735.0	1537.0	1635.0	4690.0	1275.0	5192.0	4475.0	1111.0	6383.0	8448.0	6171.0	4124.0	4758.0	254.0	425.0	511.0	2994.0	93775.7	1336996.0	1938308.40865
IXI484-HH-2179	842.0	666.0	2379.0	1455.0	436.0	2891.0	4263.0	3297.0	925.0	4940.0	2831.0	3092.0	2022.0	2785.0	550.0	1251.0	1427.0	798.0	1319.0	1358.0	3933.0	1326.0	4868.0	3395.0	730.0	5464.0	7322.0	4877.0	3538.0	3484.0	257.0	441.0	423.0	2222.0	81803.1	1088307.0	1487119.57969
IXI485-HH-2180	763.0	602.0	2037.0	1101.0	320.0	2516.0	3530.0	3364.0	832.0	4019.0	2314.0	2239.0	1885.0	2720.0	542.0	1069.0	1451.0	635.0	1247.0	1166.0	3215.0	1045.0	4165.0	2799.0	925.0	5319.0	6278.0	4523.0	3046.0	3683.0	236.0	446.0	377.0	2211.0	72616.5	913395.0	955761.094984
IXI486-Guys-1005	602.0	299.0	1408.0	1288.0	326.0	2226.0	3035.0	2064.0	568.0	4133.0	1764.0	2368.0	1318.0	1992.0	531.0	1144.0	958.0	498.0	946.0	1079.0	2777.0	702.0	3335.0	2407.0	362.0	3638.0	5164.0	4329.0	2705.0	2297.0	222.0	339.0	312.0	1812.0	58918.8	831141.0	1145135.40575
IXI487-Guys-1037	682.0	578.0	2087.0	2012.0	561.0	3342.0	4627.0	4180.0	1145.0	5322.0	2861.0	3372.0	2394.0	3368.0	677.0	1332.0	2005.0	894.0	1697.0	1605.0	4569.0	1205.0	4932.0	4688.0	696.0	6739.0	6945.0	6469.0	3436.0	3641.0	320.0	537.0	413.0	2526.0	91848.8	1221837.0	1702047.85245
IXI488-Guys-1015	1015.0	586.0	2318.0	1658.0	532.0	3143.0	4551.0	3776.0	916.0	5150.0	2722.0	3497.0	2023.0	3364.0	567.0	1671.0	1418.0	696.0	1372.0	1519.0	5744.0	1137.0	5064.0	3564.0	975.0	6013.0	7336.0	5682.0	3914.0	4421.0	269.0	562.0	512.0	2629.0	90314.5	1131637.0	1565823.70263
IXI489-Guys-1014	859.0	557.0	1738.0	1544.0	578.0	2769.0	3440.0	2914.0	953.0	4325.0	2408.0	3281.0	1725.0	2706.0	604.0	1444.0	1193.0	574.0	967.0	1582.0	4338.0	1127.0	4828.0	3173.0	626.0	4785.0	6570.0	4795.0	3246.0	4354.0	230.0	502.0	453.0	2589.0	77765.7	1054254.0	1525105.80256
IXI490-Guys-1018	1005.0	556.0	1803.0	1665.0	371.0	2681.0	3725.0	3239.0	882.0	4809.0	2218.0	3013.0	1754.0	2541.0	544.0	1028.0	1133.0	569.0	1052.0	1573.0	3670.0	1081.0	4481.0	2994.0	538.0	4803.0	5884.0	3855.0	3167.0	3594.0	262.0	394.0	365.0	2060.0	73301.6	982030.0	1395495.42802
IXI491-Guys-1032	935.0	519.0	1973.0	1463.0	422.0	2772.0	3718.0	3096.0	748.0	4529.0	2400.0	2888.0	1712.0	2714.0	557.0	1463.0	1286.0	600.0	1161.0	1660.0	4139.0	985.0	4574.0	2716.0	581.0	4984.0	6785.0	4313.0	3547.0	3736.0	244.0	459.0	387.0	1962.0	75986.3	1022061.0	1423123.34569
IXI492-Guys-1022	1344.0	512.0	2677.0	1384.0	428.0	2863.0	4429.0	3340.0	812.0	4248.0	2422.0	2685.0	1931.0	3184.0	626.0	1283.0	1355.0	633.0	1213.0	1352.0	3872.0	852.0	4615.0	3310.0	552.0	4915.0	7819.0	5029.0	3764.0	3951.0	187.0	416.0	372.0	2559.0	80915.4	1047504.0	1504445.89254
IXI493-Guys-1007	1332.0	562.0	2436.0	1461.0	431.0	2956.0	4531.0	3465.0	918.0	4990.0	2536.0	3149.0	1730.0	3468.0	626.0	1280.0	1368.0	594.0	1057.0	1321.0	4739.0	1105.0	4775.0	3663.0	776.0	4975.0	7067.0	5210.0	3654.0	3574.0	238.0	479.0	344.0	2474.0	83128.5	1124957.0	1589814.07235
IXI494-Guys-1008	989.0	661.0	2058.0	1785.0	505.0	3072.0	4709.0	3863.0	1306.0	4947.0	2640.0	3403.0	1937.0	3577.0	548.0	1364.0	1800.0	771.0	1493.0	1575.0	4148.0	935.0	4657.0	4468.0	797.0	5968.0	6461.0	5877.0	3802.0	4815.0	271.0	485.0	416.0	2644.0	88746.1	1224414.0	1817911.12853
IXI495-Guys-1009	923.0	479.0	2289.0	1466.0	459.0	2785.0	3749.0	3177.0	1003.0	4823.0	2415.0	2822.0	1552.0	2950.0	632.0	1312.0	1298.0	574.0	1063.0	1430.0	3914.0	1013.0	4894.0	3389.0	824.0	5090.0	7292.0	4393.0	3699.0	3440.0	241.0	352.0	378.0	2368.0	78480.3	1083402.0	1619320.18809
IXI496-Guys-1045	885.0	634.0	1502.0	1398.0	391.0	2430.0	3983.0	3267.0	779.0	4360.0	2358.0	2857.0	1783.0	2990.0	552.0	1116.0	1142.0	619.0	985.0	1438.0	3047.0	1005.0	3774.0	2831.0	692.0	4428.0	5443.0	3873.0	3082.0	2906.0	245.0	375.0	340.0	1814.0	69322.4	891426.0	1273926.52203
IXI497-Guys-1002	1095.0	570.0	2653.0	1649.0	480.0	4004.0	5075.0	3717.0	1367.0	5574.0	3150.0	3917.0	2376.0	3569.0	698.0	1534.0	1565.0	673.0	1272.0	1889.0	5502.0	1172.0	5537.0	4334.0	1012.0	5207.0	9252.0	6402.0	4604.0	4060.0	230.0	449.0	494.0	2888.0	97951.9	1232084.0	1810812.01571
IXI498-Guys-1050	692.0	510.0	1745.0	1296.0	459.0	2747.0	3393.0	2852.0	629.0	4328.0	2264.0	2193.0	1776.0	2542.0	511.0	1377.0	1132.0	548.0	993.0	1149.0	3720.0	1029.0	4358.0	3120.0	693.0	4886.0	6435.0	4460.0	3008.0	3139.0	242.0	442.0	357.0	1887.0	70893.3	952947.0	1355164.16616
IXI499-Guys-1004	887.0	423.0	2109.0	1278.0	468.0	2947.0	4725.0	3364.0	956.0	4920.0	2461.0	2528.0	1965.0	2959.0	657.0	1257.0	1370.0	603.0	1145.0	1040.0	4069.0	1092.0	4759.0	3482.0	698.0	5087.0	7007.0	4727.0	4225.0	4056.0	276.0	486.0	460.0	2288.0	80769.2	1046972.0	1674356.22397
IXI500-Guys-1017	1084.0	461.0	2266.0	1824.0	488.0	3369.0	5209.0	3898.0	1234.0	5409.0	3085.0	3275.0	2316.0	3448.0	778.0	1703.0	1734.0	988.0	1659.0	1630.0	4611.0	1109.0	5322.0	4335.0	930.0	6831.0	8237.0	5989.0	4208.0	4647.0	279.0	509.0	531.0	2613.0	96001.2	1285897.0	1866101.7979
IXI501-Guys-1016	842.0	382.0	2136.0	1570.0	414.0	3044.0	3936.0	3318.0	829.0	5089.0	2413.0	3269.0	1860.0	2864.0	568.0	1451.0	1666.0	626.0	1163.0	1589.0	3701.0	947.0	4727.0	3847.0	893.0	5361.0	6484.0	5450.0	3521.0	3867.0	245.0	468.0	388.0	2158.0	81086.5	1114302.0	1576712.44003
IXI502-Guys-1020	886.0	655.0	1971.0	1333.0	422.0	2705.0	3455.0	2601.0	877.0	4518.0	2286.0	2699.0	1728.0	2835.0	557.0	1326.0	1335.0	575.0	1290.0	1344.0	3491.0	1068.0	4237.0	3134.0	689.0	4578.0	6099.0	4163.0	3384.0	3081.0	197.0	365.0	391.0	2124.0	72397.9	959922.0	1341554.24873
IXI503-Guys-1021	1078.0	627.0	1960.0	1191.0	558.0	3420.0	5114.0	3906.0	1045.0	5239.0	2699.0	2820.0	1726.0	3138.0	690.0	1273.0	1582.0	654.0	1158.0	1044.0	4214.0	1421.0	4796.0	3509.0	940.0	5467.0	6935.0	5541.0	3697.0	4142.0	233.0	476.0	448.0	2423.0	85152.4	1174103.0	1679454.58558
IXI504-Guys-1025	962.0	745.0	2685.0	1291.0	515.0	2819.0	4311.0	2608.0	1135.0	5179.0	2917.0	2940.0	2306.0	3076.0	596.0	1346.0	1766.0	739.0	1641.0	863.0	3822.0	1389.0	5234.0	3761.0	863.0	6485.0	6477.0	5705.0	4291.0	4579.0	255.0	514.0	315.0	2464.0	86590.9	1166949.0	1678794.31533
IXI505-Guys-1026	828.0	425.0	1942.0	1050.0	360.0	2007.0	3366.0	2327.0	760.0	4246.0	2046.0	1847.0	1530.0	2316.0	490.0	1010.0	1113.0	573.0	930.0	1103.0	2812.0	759.0	4086.0	2654.0	495.0	4126.0	6165.0	3975.0	3149.0	2748.0	219.0	337.0	418.0	1834.0	63959.5	880709.0	1224612.3886
IXI506-Guys-1035	1237.0	716.0	2078.0	1397.0	584.0	2660.0	3964.0	2921.0	965.0	4524.0	2509.0	2863.0	2163.0	2847.0	581.0	1471.0	1562.0	553.0	1361.0	1178.0	3551.0	1166.0	4804.0	3244.0	842.0	5442.0	7245.0	5026.0	3983.0	3506.0	285.0	501.0	423.0	2485.0	80627.8	1120097.0	1628586.93003
IXI507-Guys-1036	1084.0	663.0	2393.0	1329.0	507.0	3067.0	4169.0	3846.0	1082.0	5043.0	2773.0	2921.0	1998.0	3433.0	584.0	1417.0	1534.0	722.0	1182.0	1358.0	3957.0	1232.0	5029.0	3813.0	952.0	5365.0	7376.0	5181.0	3920.0	3732.0	227.0	498.0	413.0	2154.0	84945.8	1110984.0	1684988.62625
IXI508-HH-2268	690.0	495.0	1973.0	1243.0	376.0	2656.0	3508.0	2538.0	661.0	4756.0	2349.0	2347.0	1733.0	2448.0	540.0	1033.0	1441.0	648.0	1012.0	1269.0	3187.0	754.0	3850.0	2994.0	631.0	4401.0	5398.0	4061.0	3336.0	2569.0	190.0	472.0	408.0	2036.0	68003.2	930716.0	1352167.61692
IXI510-IOP-1143	877.0	489.0	2278.0	1291.0	409.0	2993.0	4164.0	3299.0	968.0	4905.0	2473.0	3337.0	1962.0	3099.0	680.0	1342.0	1524.0	629.0	974.0	1660.0	4200.0	1181.0	5023.0	3457.0	815.0	5100.0	7536.0	5097.0	4043.0	3880.0	272.0	434.0	431.0	2412.0	83229.2	1168494.0	1574062.46053
IXI511-HH-2238	868.0	610.0	1860.0	1073.0	459.0	2626.0	3576.0	2758.0	790.0	3931.0	2213.0	2495.0	1542.0	2839.0	562.0	1055.0	1228.0	581.0	1078.0	983.0	3514.0	937.0	3681.0	2907.0	629.0	4576.0	5308.0	4425.0	3448.0	3525.0	216.0	448.0	349.0	1791.0	68876.8	942964.0	1334663.72392
IXI512-Guys-1054	893.0	482.0	1778.0	1356.0	395.0	2569.0	3356.0	2157.0	913.0	4233.0	2670.0	2497.0	1712.0	2472.0	530.0	1272.0	1285.0	666.0	1107.0	1277.0	3452.0	1103.0	4129.0	3483.0	782.0	4847.0	6286.0	4838.0	3416.0	4050.0	175.0	381.0	372.0	2353.0	73270.5	1004493.0	1511625.77902
IXI515-HH-2377	1058.0	519.0	1868.0	1124.0	473.0	2952.0	3647.0	3041.0	807.0	3832.0	2292.0	2530.0	1775.0	2881.0	620.0	1153.0	1351.0	615.0	1220.0	1115.0	3737.0	1086.0	4314.0	3680.0	618.0	5436.0	6738.0	4798.0	3850.0	4308.0	227.0	373.0	464.0	2713.0	77210.9	980626.0	1380649.8436
IXI516-HH-2297	1113.0	357.0	1819.0	1511.0	370.0	2382.0	4110.0	2863.0	760.0	4482.0	2128.0	3021.0	1653.0	3101.0	594.0	1449.0	1372.0	597.0	1131.0	1335.0	3482.0	861.0	4387.0	3235.0	506.0	4803.0	6828.0	4628.0	3861.0	3478.0	250.0	338.0	451.0	2121.0	75316.2	973064.0	1484697.76658
IXI517-IOP-1144	1222.0	649.0	2026.0	1268.0	479.0	2803.0	4011.0	3075.0	1084.0	5132.0	2395.0	2971.0	1780.0	2789.0	695.0	1150.0	1385.0	648.0	1382.0	994.0	3698.0	1097.0	4331.0	3509.0	1093.0	5753.0	6680.0	4845.0	3853.0	4172.0	277.0	480.0	408.0	2214.0	80344.5	1181332.0	1596377.79359
IXI518-HH-2239	972.0	640.0	2084.0	1432.0	314.0	2275.0	4122.0	2670.0	695.0	4292.0	2308.0	2726.0	1753.0	2960.0	586.0	1345.0	1079.0	545.0	1030.0	1018.0	3999.0	1183.0	4638.0	3517.0	625.0	4736.0	7238.0	4436.0	3344.0	3477.0	209.0	501.0	400.0	2349.0	75483.2	969712.0	1440757.4133
IXI519-HH-2240	1306.0	542.0	2560.0	1516.0	466.0	3177.0	5873.0	3344.0	1055.0	4257.0	2706.0	3082.0	2118.0	3722.0	671.0	1341.0	1431.0	682.0	1097.0	1372.0	4477.0	1165.0	5536.0	3670.0	888.0	5886.0	7203.0	5832.0	4144.0	4932.0	224.0	457.0	476.0	2283.0	89491.8	1241303.0	1773964.88592
IXI521-HH-2353	924.0	663.0	2187.0	1257.0	419.0	2897.0	3884.0	3370.0	1028.0	4798.0	2566.0	2813.0	1913.0	3059.0	663.0	1440.0	1365.0	621.0	982.0	1107.0	3373.0	1170.0	4535.0	3293.0	756.0	5577.0	6447.0	5607.0	3740.0	3630.0	201.0	415.0	436.0	2277.0	79399.5	1029769.0	1521441.93384
IXI522-HH-2453	957.0	631.0	2009.0	1901.0	558.0	2987.0	4417.0	3281.0	1169.0	6006.0	2659.0	3571.0	1370.0	3411.0	593.0	1539.0	1757.0	754.0	1360.0	2077.0	3987.0	997.0	4896.0	4797.0	834.0	5535.0	7164.0	6259.0	4342.0	4486.0	258.0	478.0	554.0	2946.0	90530.4	1198992.0	1612599.94703
IXI523-Guys-1056	835.0	546.0	2215.0	1432.0	444.0	2730.0	4165.0	2963.0	840.0	4577.0	2354.0	2697.0	1673.0	2525.0	676.0	1555.0	1198.0	622.0	1149.0	1253.0	3798.0	1063.0	4753.0	3661.0	834.0	5100.0	7439.0	5207.0	3596.0	3167.0	237.0	519.0	399.0	2306.0	78526.2	1038196.0	1526699.57345
IXI524-HH-2412	987.0	443.0	1788.0	1064.0	313.0	2845.0	4163.0	2796.0	949.0	4955.0	2162.0	2498.0	1683.0	2815.0	692.0	1358.0	1707.0	668.0	1382.0	1161.0	3621.0	946.0	4549.0	3073.0	667.0	4887.0	7082.0	5202.0	3935.0	3374.0	241.0	383.0	543.0	2556.0	77423.3	1091666.0	1577193.91263
IXI525-HH-2413	1073.0	336.0	1860.0	1641.0	483.0	3342.0	4547.0	4030.0	866.0	4837.0	2987.0	3048.0	2203.0	3518.0	660.0	1340.0	1363.0	797.0	1297.0	1374.0	4066.0	863.0	4685.0	4416.0	841.0	5171.0	6984.0	5473.0	4017.0	3815.0	236.0	406.0	503.0	2433.0	85503.4	1163340.0	1604364.77688
IXI526-HH-2392	862.0	459.0	1352.0	1229.0	444.0	2583.0	3431.0	2529.0	611.0	4372.0	2101.0	2207.0	1284.0	2206.0	542.0	914.0	1040.0	499.0	795.0	1186.0	2822.0	822.0	3419.0	2280.0	435.0	3853.0	5168.0	3374.0	2836.0	2686.0	186.0	428.0	356.0	1890.0	61198.4	796318.0	822205.874982
IXI527-HH-2376	1779.0	757.0	2758.0	1845.0	525.0	3917.0	6093.0	4557.0	1326.0	6883.0	3219.0	3849.0	2426.0	4004.0	800.0	1637.0	1632.0	905.0	1351.0	1655.0	5250.0	1378.0	5785.0	4880.0	844.0	7115.0	9090.0	6696.0	5220.0	4894.0	273.0	559.0	584.0	3119.0	107597.0	1480608.0	1973695.00212
IXI528-Guys-1073	1182.0	669.0	2002.0	1594.0	782.0	3733.0	5511.0	4052.0	1050.0	5466.0	3605.0	3343.0	2215.0	3941.0	855.0	1758.0	2088.0	827.0	1813.0	1429.0	4935.0	1374.0	5361.0	4067.0	912.0	6913.0	8146.0	5567.0	4601.0	5117.0	284.0	573.0	476.0	2996.0	99225.1	1384717.0	1907117.53942
IXI531-Guys-1057	1024.0	693.0	2371.0	1723.0	503.0	3275.0	4002.0	3951.0	1063.0	5608.0	2581.0	3125.0	1540.0	3466.0	661.0	1280.0	1894.0	648.0	1411.0	1521.0	4348.0	1313.0	5187.0	3829.0	1096.0	5639.0	7583.0	5613.0	4248.0	3821.0	231.0	390.0	485.0	2958.0	89075.5	1153095.0	1656969.44214
IXI532-IOP-1145	1122.0	510.0	2301.0	1426.0	314.0	3531.0	5131.0	3205.0	788.0	5744.0	2197.0	3207.0	1711.0	3024.0	683.0	1467.0	1355.0	649.0	1312.0	1487.0	4570.0	780.0	4765.0	3814.0	958.0	6530.0	7102.0	5303.0	4231.0	3602.0	228.0	466.0	491.0	2304.0	86301.7	1203276.0	1625473.80456
IXI533-Guys-1066	828.0	512.0	1865.0	1362.0	444.0	2717.0	3953.0	2837.0	989.0	4829.0	2143.0	2633.0	1588.0	2173.0	551.0	1208.0	1366.0	616.0	1175.0	1458.0	3863.0	994.0	4810.0	3244.0	652.0	5238.0	6617.0	4020.0	3325.0	3115.0	211.0	406.0	460.0	2430.0	74629.2	931202.0	1359625.60362
IXI534-Guys-1062	943.0	544.0	1659.0	1217.0	365.0	2572.0	3533.0	2814.0	1112.0	3795.0	2375.0	3097.0	1615.0	2596.0	622.0	1029.0	1527.0	659.0	1076.0	1407.0	3789.0	1106.0	4299.0	3307.0	593.0	4224.0	6032.0	4689.0	3085.0	3797.0	235.0	415.0	333.0	2055.0	72512.6	970751.0	1437141.93369
IXI535-Guys-1061	727.0	576.0	2648.0	1496.0	605.0	3289.0	4604.0	3938.0	896.0	5519.0	2499.0	2775.0	1778.0	3092.0	537.0	1355.0	1654.0	696.0	1404.0	1072.0	3892.0	1271.0	4920.0	3411.0	711.0	5064.0	7320.0	6357.0	3542.0	4200.0	267.0	517.0	478.0	2378.0	85457.4	1077676.0	1536324.07075
IXI536-Guys-1059	966.0	354.0	1617.0	1284.0	340.0	2456.0	4211.0	2943.0	846.0	4045.0	2358.0	2523.0	1613.0	2636.0	510.0	1425.0	1344.0	626.0	1089.0	1201.0	3628.0	1053.0	3557.0	3390.0	700.0	4898.0	5810.0	5203.0	3054.0	3895.0	227.0	385.0	326.0	1936.0	72449.4	957667.0	1355071.23592
IXI537-HH-2378	894.0	606.0	2321.0	1969.0	430.0	3001.0	4228.0	3436.0	847.0	5808.0	2643.0	3499.0	1871.0	3291.0	651.0	1306.0	1542.0	672.0	1378.0	1778.0	4736.0	971.0	4990.0	3506.0	1004.0	5446.0	6217.0	5340.0	3768.0	3112.0	206.0	382.0	418.0	2244.0	84503.2	1117018.0	1696120.89846
IXI538-HH-2411	817.0	917.0	2316.0	1507.0	514.0	2915.0	3999.0	3145.0	1133.0	4649.0	2817.0	3116.0	2600.0	3149.0	650.0	1489.0	2030.0	721.0	1375.0	1350.0	4107.0	1272.0	4792.0	3879.0	1079.0	5918.0	6740.0	5575.0	3805.0	3850.0	241.0	490.0	434.0	2107.0	85487.3	1037527.0	1537436.56825
IXI539-Guys-1067	1036.0	453.0	1842.0	1698.0	464.0	2750.0	4132.0	3034.0	753.0	5541.0	2600.0	3059.0	1930.0	2901.0	590.0	1168.0	1277.0	554.0	1208.0	1432.0	3555.0	811.0	4437.0	2914.0	621.0	4861.0	5936.0	4419.0	3493.0	2812.0	247.0	408.0	398.0	2018.0	75350.8	930791.0	1310435.83823
IXI541-IOP-1146	894.0	522.0	1814.0	1295.0	307.0	2867.0	3783.0	2487.0	925.0	4768.0	1895.0	2883.0	1548.0	2733.0	546.0	1049.0	1689.0	604.0	1570.0	1153.0	3825.0	828.0	4429.0	2919.0	805.0	4847.0	6821.0	4751.0	3851.0	3197.0	295.0	431.0	498.0	2338.0	75164.5	1054117.0	1453015.18335
IXI542-IOP-1147	839.0	346.0	1578.0	1340.0	355.0	2274.0	3498.0	2429.0	851.0	3867.0	1669.0	2614.0	1233.0	2260.0	496.0	1024.0	1383.0	466.0	1037.0	1200.0	3449.0	928.0	4016.0	2714.0	433.0	3529.0	5329.0	4583.0	3380.0	3733.0	212.0	428.0	450.0	1929.0	65866.5	875315.0	1208071.52198
IXI543-IOP-1148	1086.0	625.0	1787.0	1326.0	524.0	3321.0	5173.0	3516.0	727.0	4282.0	2315.0	2297.0	1929.0	3426.0	520.0	1446.0	1697.0	678.0	1433.0	1112.0	4118.0	1117.0	4911.0	4196.0	1121.0	5791.0	6968.0	4970.0	4130.0	4632.0	210.0	425.0	531.0	2393.0	84727.4	1158041.0	1605605.64208
IXI544-HH-2395	763.0	367.0	2136.0	1611.0	598.0	3030.0	3328.0	3161.0	654.0	4885.0	2202.0	2308.0	1610.0	2627.0	544.0	1177.0	1568.0	559.0	1080.0	1216.0	3377.0	782.0	4495.0	3115.0	625.0	4428.0	6257.0	4418.0	3821.0	3301.0	181.0	372.0	476.0	2455.0	73525.0	946245.0	1301392.36608
IXI546-HH-2450	832.0	507.0	1492.0	1279.0	350.0	2598.0	3631.0	2515.0	726.0	4161.0	1933.0	2277.0	1232.0	2507.0	558.0	1133.0	1344.0	561.0	1082.0	1185.0	3136.0	916.0	3674.0	3121.0	672.0	4042.0	5732.0	4355.0	3545.0	3105.0	198.0	456.0	345.0	2342.0	67456.2	942887.0	1301781.1202
IXI547-IOP-1149	749.0	402.0	1921.0	1503.0	443.0	2961.0	3155.0	2851.0	759.0	5864.0	1812.0	3420.0	1460.0	2588.0	600.0	1002.0	1546.0	572.0	1421.0	1441.0	3571.0	781.0	3797.0	2911.0	651.0	4904.0	6124.0	4454.0	4287.0	3180.0	205.0	388.0	531.0	2250.0	74504.5	1039860.0	1400625.50949
IXI548-IOP-1150	654.0	431.0	1517.0	1251.0	392.0	2378.0	2644.0	2020.0	512.0	4284.0	1502.0	2659.0	1175.0	2119.0	462.0	994.0	1058.0	392.0	969.0	1298.0	3008.0	478.0	3623.0	2306.0	449.0	4131.0	5139.0	3813.0	3222.0	2933.0	218.0	375.0	396.0	1810.0	60613.1	821066.0	1165057.88122
IXI549-Guys-1046	1220.0	735.0	2693.0	1812.0	447.0	3239.0	4898.0	4280.0	1239.0	5740.0	3089.0	2921.0	2422.0	3691.0	770.0	1534.0	1913.0	802.0	1635.0	1169.0	4494.0	1530.0	5657.0	4730.0	996.0	6076.0	8677.0	6076.0	4412.0	4987.0	292.0	552.0	471.0	2916.0	98101.0	1344200.0	1765346.14985
IXI550-Guys-1069	966.0	563.0	2204.0	1233.0	566.0	2881.0	3939.0	2881.0	819.0	5261.0	2469.0	3526.0	1977.0	2506.0	561.0	1402.0	1363.0	604.0	1160.0	1395.0	4408.0	1354.0	4919.0	3097.0	740.0	4439.0	6831.0	3851.0	3551.0	3417.0	203.0	391.0	536.0	2151.0	78156.8	1073601.0	1425416.17724
IXI551-Guys-1065	942.0	523.0	2416.0	1594.0	384.0	3213.0	3702.0	2897.0	1079.0	5505.0	2708.0	3151.0	2032.0	3139.0	591.0	1448.0	1495.0	651.0	1168.0	1309.0	3666.0	1157.0	4679.0	3576.0	714.0	5020.0	7674.0	5351.0	4448.0	4487.0	274.0	453.0	420.0	2148.0	84003.8	1062015.0	1645100.88929
